================================================================================
Model 1: vision_transformer_qkv_fusion
================================================================================


Model Overall Times:
--------------------------------------------------
  Overall Times:
    Start: 0.00 μs
    End: 61306.69 μs
    Duration: 61306.69 μs

Input Start/End Times:
--------------------------------------------------
  Input Times Table:

  +-------+--------------------+--------------------+
  | Input | Start (μs)         | End (μs)           |
  +-------+--------------------+--------------------+
  | 0     | 0.00               | 18581.45           |
  | 1     | 18581.45           | 23328.69           |
  | 2     | 23328.69           | 28075.94           |
  | 3     | 28075.94           | 32823.19           |
  | 4     | 32823.19           | 37570.44           |
  | 5     | 37570.44           | 42317.69           |
  | 6     | 42317.69           | 47064.94           |
  | 7     | 47064.94           | 51812.19           |
  | 8     | 51812.19           | 56559.44           |
  | 9     | 56559.44           | 61306.69           |
  +-------+--------------------+--------------------+

Summed Time Per Input:
--------------------------------------------------
  Summed Time Table:

  +-------+-------------------+-------------------------------+---------------------+-------------------+
  | Input | Compute (μs)      | Activation Communication (μs) | Weight Loading (μs) | Total (μs)        |
  +-------+-------------------+-------------------------------+---------------------+-------------------+
  | 0     | 210.32            | 4536.93                       | 13834.20            | 18581.45          |
  | 1     | 210.32            | 4536.93                       | 0.00                | 4747.25           |
  | 2     | 210.32            | 4536.93                       | 0.00                | 4747.25           |
  | 3     | 210.32            | 4536.93                       | 0.00                | 4747.25           |
  | 4     | 210.32            | 4536.93                       | 0.00                | 4747.25           |
  | 5     | 210.32            | 4536.93                       | 0.00                | 4747.25           |
  | 2     | 26       | Compute                  | Layer 13                                                                                                                                                                                                                                                                                              | 24243.94           | 4.59                 | 24248.53           |
  | 2     | 27       | Activation Communication | Layer 13                                                                                                                                                                                                                                                                                              | 24248.53           | 0                    | 24248.53           |
  | 2     | 28       | Compute                  | Layer 14                                                                                                                                                                                                                                                                                              | 24248.53           | 0.46                 | 24248.99           |
  | 2     | 29       | Activation Communication | Layer 14                                                                                                                                                                                                                                                                                              | 24248.99           | 0                    | 24248.99           |
  | 2     | 30       | Compute                  | Layer 15                                                                                                                                                                                                                                                                                              | 24248.99           | 0.46                 | 24249.45           |
  | 2     | 31       | Activation Communication | Layer 15                                                                                                                                                                                                                                                                                              | 24249.45           | 47.28                | 24296.73           |
  | 2     | 32       | Compute                  | Layer 16                                                                                                                                                                                                                                                                                              | 24296.73           | 1.84                 | 24298.57           |
  | 2     | 33       | Activation Communication | Layer 16                                                                                                                                                                                                                                                                                              | 24298.57           | 46.49                | 24345.06           |
  | 2     | 34       | Compute                  | Layer 17                                                                                                                                                                                                                                                                                              | 24345.06           | 4.59                 | 24349.65           |
  | 2     | 35       | Activation Communication | Layer 17                                                                                                                                                                                                                                                                                              | 24349.65           | 174.41               | 24524.05           |
  | 2     | 36       | Compute                  | Layer 18                                                                                                                                                                                                                                                                                              | 24524.05           | 5.51                 | 24529.56           |
  | 2     | 37       | Activation Communication | Layer 18                                                                                                                                                                                                                                                                                              | 24529.56           | 47.28                | 24576.84           |
  | 2     | 38       | Compute                  | Layer 19                                                                                                                                                                                                                                                                                              | 24576.84           | 4.59                 | 24581.43           |
  | 2     | 39       | Activation Communication | Layer 19                                                                                                                                                                                                                                                                                              | 24581.43           | 15.76                | 24597.19           |
  | 2     | 40       | Compute                  | Layer 20                                                                                                                                                                                                                                                                                              | 24597.19           | 0.46                 | 24597.65           |
  | 2     | 41       | Activation Communication | Layer 20                                                                                                                                                                                                                                                                                              | 24597.65           | 0                    | 24597.65           |
  | 2     | 42       | Compute                  | Layer 21                                                                                                                                                                                                                                                                                              | 24597.65           | 0.46                 | 24598.12           |
  | 2     | 43       | Activation Communication | Layer 21                                                                                                                                                                                                                                                                                              | 24598.12           | 47.28                | 24645.40           |
  | 2     | 44       | Compute                  | Layer 22                                                                                                                                                                                                                                                                                              | 24645.40           | 1.84                 | 24647.23           |
  | 2     | 45       | Activation Communication | Layer 22                                                                                                                                                                                                                                                                                              | 24647.23           | 42.02                | 24689.25           |
  | 2     | 46       | Compute                  | Layer 23                                                                                                                                                                                                                                                                                              | 24689.25           | 5.51                 | 24694.76           |
  | 2     | 47       | Activation Communication | Layer 23                                                                                                                                                                                                                                                                                              | 24694.76           | 177.56               | 24872.32           |
  | 2     | 48       | Compute                  | Layer 24                                                                                                                                                                                                                                                                                              | 24872.32           | 5.51                 | 24877.83           |
  | 2     | 49       | Activation Communication | Layer 24                                                                                                                                                                                                                                                                                              | 24877.83           | 47.28                | 24925.11           |
  | 2     | 50       | Compute                  | Layer 25                                                                                                                                                                                                                                                                                              | 24925.11           | 4.59                 | 24929.70           |
  | 2     | 51       | Activation Communication | Layer 25                                                                                                                                                                                                                                                                                              | 24929.70           | 15.76                | 24945.46           |
  | 2     | 52       | Compute                  | Layer 26                                                                                                                                                                                                                                                                                              | 24945.46           | 0.46                 | 24945.92           |
  | 2     | 53       | Activation Communication | Layer 26                                                                                                                                                                                                                                                                                              | 24945.92           | 0                    | 24945.92           |
  | 2     | 54       | Compute                  | Layer 27                                                                                                                                                                                                                                                                                              | 24945.92           | 0.46                 | 24946.39           |
  | 2     | 55       | Activation Communication | Layer 27                                                                                                                                                                                                                                                                                              | 24946.39           | 47.28                | 24993.67           |
  | 2     | 56       | Compute                  | Layer 28                                                                                                                                                                                                                                                                                              | 24993.67           | 1.84                 | 24995.50           |
  | 2     | 57       | Activation Communication | Layer 28                                                                                                                                                                                                                                                                                              | 24995.50           | 44.12                | 25039.62           |
  | 2     | 58       | Compute                  | Layer 29                                                                                                                                                                                                                                                                                              | 25039.62           | 5.51                 | 25045.13           |
  | 2     | 59       | Activation Communication | Layer 29                                                                                                                                                                                                                                                                                              | 25045.13           | 177.56               | 25222.69           |
  | 2     | 60       | Compute                  | Layer 30                                                                                                                                                                                                                                                                                              | 25222.69           | 5.51                 | 25228.20           |
  | 2     | 61       | Activation Communication | Layer 30                                                                                                                                                                                                                                                                                              | 25228.20           | 47.28                | 25275.48           |
  | 2     | 62       | Compute                  | Layer 31                                                                                                                                                                                                                                                                                              | 25275.48           | 4.59                 | 25280.07           |
  | 2     | 63       | Activation Communication | Layer 31                                                                                                                                                                                                                                                                                              | 25280.07           | 15.76                | 25295.83           |
  | 2     | 64       | Compute                  | Layer 32                                                                                                                                                                                                                                                                                              | 25295.83           | 0.46                 | 25296.29           |
  | 2     | 65       | Activation Communication | Layer 32                                                                                                                                                                                                                                                                                              | 25296.29           | 0                    | 25296.29           |
  | 2     | 66       | Compute                  | Layer 33                                                                                                                                                                                                                                                                                              | 25296.29           | 0.46                 | 25296.75           |
  | 2     | 67       | Activation Communication | Layer 33                                                                                                                                                                                                                                                                                              | 25296.75           | 47.28                | 25344.03           |
  | 2     | 68       | Compute                  | Layer 34                                                                                                                                                                                                                                                                                              | 25344.03           | 1.84                 | 25345.87           |
  | 2     | 69       | Activation Communication | Layer 34                                                                                                                                                                                                                                                                                              | 25345.87           | 44.12                | 25389.99           |
  | 2     | 70       | Compute                  | Layer 35                                                                                                                                                                                                                                                                                              | 25389.99           | 5.51                 | 25395.50           |
  | 2     | 71       | Activation Communication | Layer 35                                                                                                                                                                                                                                                                                              | 25395.50           | 177.56               | 25573.06           |
  | 2     | 72       | Compute                  | Layer 36                                                                                                                                                                                                                                                                                              | 25573.06           | 5.51                 | 25578.57           |
  | 2     | 73       | Activation Communication | Layer 36                                                                                                                                                                                                                                                                                              | 25578.57           | 47.28                | 25625.85           |
  | 2     | 74       | Compute                  | Layer 37                                                                                                                                                                                                                                                                                              | 25625.85           | 4.59                 | 25630.44           |
  | 2     | 75       | Activation Communication | Layer 37                                                                                                                                                                                                                                                                                              | 25630.44           | 137.90               | 25768.34           |
  | 2     | 76       | Compute                  | Layer 38                                                                                                                                                                                                                                                                                              | 25768.34           | 0.46                 | 25768.80           |
  | 2     | 77       | Activation Communication | Layer 38                                                                                                                                                                                                                                                                                              | 25768.80           | 12.12                | 25780.93           |
  | 2     | 78       | Compute                  | Layer 39                                                                                                                                                                                                                                                                                              | 25780.93           | 0.46                 | 25781.39           |
  | 2     | 79       | Activation Communication | Layer 39                                                                                                                                                                                                                                                                                              | 25781.39           | 28.89                | 25810.28           |
  | 2     | 80       | Compute                  | Layer 40                                                                                                                                                                                                                                                                                              | 25810.28           | 1.84                 | 25812.11           |
  | 2     | 81       | Activation Communication | Layer 40                                                                                                                                                                                                                                                                                              | 25812.11           | 47.28                | 25859.40           |
  | 2     | 82       | Compute                  | Layer 41                                                                                                                                                                                                                                                                                              | 25859.40           | 2.75                 | 25862.15           |
  | 2     | 83       | Activation Communication | Layer 41                                                                                                                                                                                                                                                                                              | 25862.15           | 204.88               | 26067.03           |
  | 2     | 84       | Compute                  | Layer 42                                                                                                                                                                                                                                                                                              | 26067.03           | 2.75                 | 26069.79           |
  | 2     | 85       | Activation Communication | Layer 42                                                                                                                                                                                                                                                                                              | 26069.79           | 39.40                | 26109.18           |
  | 2     | 86       | Compute                  | Layer 43                                                                                                                                                                                                                                                                                              | 26109.18           | 4.59                 | 26113.78           |
  | 2     | 87       | Activation Communication | Layer 43                                                                                                                                                                                                                                                                                              | 26113.78           | 0                    | 26113.78           |
  | 2     | 88       | Compute                  | Layer 44                                                                                                                                                                                                                                                                                              | 26113.78           | 0.46                 | 26114.24           |
  | 2     | 89       | Activation Communication | Layer 44                                                                                                                                                                                                                                                                                              | 26114.24           | 0                    | 26114.24           |
  | 2     | 90       | Compute                  | Layer 45                                                                                                                                                                                                                                                                                              | 26114.24           | 0.46                 | 26114.70           |
  | 2     | 91       | Activation Communication | Layer 45                                                                                                                                                                                                                                                                                              | 26114.70           | 47.28                | 26161.98           |
  | 2     | 92       | Compute                  | Layer 46                                                                                                                                                                                                                                                                                              | 26161.98           | 1.84                 | 26163.81           |
  | 2     | 93       | Activation Communication | Layer 46                                                                                                                                                                                                                                                                                              | 26163.81           | 45.96                | 26209.78           |
  | 2     | 94       | Compute                  | Layer 47                                                                                                                                                                                                                                                                                              | 26209.78           | 4.59                 | 26214.37           |
  | 2     | 95       | Activation Communication | Layer 47                                                                                                                                                                                                                                                                                              | 26214.37           | 309.59               | 26523.96           |
  | 2     | 96       | Compute                  | Layer 48                                                                                                                                                                                                                                                                                              | 26523.96           | 5.51                 | 26529.47           |
  | 2     | 97       | Activation Communication | Layer 48                                                                                                                                                                                                                                                                                              | 26529.47           | 44.39                | 26573.86           |
  | 2     | 98       | Compute                  | Layer 49                                                                                                                                                                                                                                                                                              | 26573.86           | 4.59                 | 26578.45           |
  | 2     | 99       | Activation Communication | Layer 49                                                                                                                                                                                                                                                                                              | 26578.45           | 0                    | 26578.45           |
  | 2     | 100      | Compute                  | Layer 50                                                                                                                                                                                                                                                                                              | 26578.45           | 0.46                 | 26578.91           |
  | 2     | 101      | Activation Communication | Layer 50                                                                                                                                                                                                                                                                                              | 26578.91           | 0                    | 26578.91           |
  | 2     | 102      | Compute                  | Layer 51                                                                                                                                                                                                                                                                                              | 26578.91           | 0.46                 | 26579.37           |
  | 2     | 103      | Activation Communication | Layer 51                                                                                                                                                                                                                                                                                              | 26579.37           | 47.28                | 26626.65           |
  | 2     | 104      | Compute                  | Layer 52                                                                                                                                                                                                                                                                                              | 26626.65           | 1.84                 | 26628.49           |
  | 2     | 105      | Activation Communication | Layer 52                                                                                                                                                                                                                                                                                              | 26628.49           | 46.49                | 26674.97           |
  | 2     | 106      | Compute                  | Layer 53                                                                                                                                                                                                                                                                                              | 26674.97           | 4.59                 | 26679.56           |
  | 2     | 107      | Activation Communication | Layer 53                                                                                                                                                                                                                                                                                              | 26679.56           | 312.04               | 26991.61           |
  | 2     | 108      | Compute                  | Layer 54                                                                                                                                                                                                                                                                                              | 26991.61           | 5.51                 | 26997.12           |
  | 2     | 109      | Activation Communication | Layer 54                                                                                                                                                                                                                                                                                              | 26997.12           | 45.17                | 27042.29           |
  | 2     | 110      | Compute                  | Layer 55                                                                                                                                                                                                                                                                                              | 27042.29           | 4.59                 | 27046.88           |
  | 2     | 111      | Activation Communication | Layer 55                                                                                                                                                                                                                                                                                              | 27046.88           | 0                    | 27046.88           |
  | 2     | 112      | Compute                  | Layer 56                                                                                                                                                                                                                                                                                              | 27046.88           | 0.46                 | 27047.34           |
  | 2     | 113      | Activation Communication | Layer 56                                                                                                                                                                                                                                                                                              | 27047.34           | 0                    | 27047.34           |
  | 2     | 114      | Compute                  | Layer 57                                                                                                                                                                                                                                                                                              | 27047.34           | 0.46                 | 27047.81           |
  | 2     | 115      | Activation Communication | Layer 57                                                                                                                                                                                                                                                                                              | 27047.81           | 47.28                | 27095.09           |
  | 2     | 116      | Compute                  | Layer 58                                                                                                                                                                                                                                                                                              | 27095.09           | 1.84                 | 27096.92           |
  | 2     | 117      | Activation Communication | Layer 58                                                                                                                                                                                                                                                                                              | 27096.92           | 46.49                | 27143.41           |
  | 2     | 118      | Compute                  | Layer 59                                                                                                                                                                                                                                                                                              | 27143.41           | 4.59                 | 27148.00           |
  | 2     | 119      | Activation Communication | Layer 59                                                                                                                                                                                                                                                                                              | 27148.00           | 174.41               | 27322.41           |
  | 2     | 120      | Compute                  | Layer 60                                                                                                                                                                                                                                                                                              | 27322.41           | 5.51                 | 27327.92           |
  | 2     | 121      | Activation Communication | Layer 60                                                                                                                                                                                                                                                                                              | 27327.92           | 47.28                | 27375.20           |
  | 2     | 122      | Compute                  | Layer 61                                                                                                                                                                                                                                                                                              | 27375.20           | 4.59                 | 27379.79           |
  | 2     | 123      | Activation Communication | Layer 61                                                                                                                                                                                                                                                                                              | 27379.79           | 15.76                | 27395.55           |
  | 2     | 124      | Compute                  | Layer 62                                                                                                                                                                                                                                                                                              | 27395.55           | 0.46                 | 27396.01           |
  | 2     | 125      | Activation Communication | Layer 62                                                                                                                                                                                                                                                                                              | 27396.01           | 0                    | 27396.01           |
  | 2     | 126      | Compute                  | Layer 63                                                                                                                                                                                                                                                                                              | 27396.01           | 0.46                 | 27396.47           |
  | 2     | 127      | Activation Communication | Layer 63                                                                                                                                                                                                                                                                                              | 27396.47           | 47.28                | 27443.75           |
  | 2     | 128      | Compute                  | Layer 64                                                                                                                                                                                                                                                                                              | 27443.75           | 1.84                 | 27445.59           |
  | 2     | 129      | Activation Communication | Layer 64                                                                                                                                                                                                                                                                                              | 27445.59           | 44.12                | 27489.71           |
  | 2     | 130      | Compute                  | Layer 65                                                                                                                                                                                                                                                                                              | 27489.71           | 5.51                 | 27495.22           |
  | 2     | 131      | Activation Communication | Layer 65                                                                                                                                                                                                                                                                                              | 27495.22           | 177.56               | 27672.78           |
  | 2     | 132      | Compute                  | Layer 66                                                                                                                                                                                                                                                                                              | 27672.78           | 5.51                 | 27678.29           |
  | 2     | 133      | Activation Communication | Layer 66                                                                                                                                                                                                                                                                                              | 27678.29           | 47.28                | 27725.57           |
  | 2     | 134      | Compute                  | Layer 67                                                                                                                                                                                                                                                                                              | 27725.57           | 4.59                 | 27730.16           |
  | 2     | 135      | Activation Communication | Layer 67                                                                                                                                                                                                                                                                                              | 27730.16           | 15.76                | 27745.92           |
